year,state,subject,num_dissertations
2022.0,Florida,"40—Sequences, series, summability",1
2022.0,Florida,49—Calculus of variations and optimal control,1
2022.0,Florida,51—Geometry,1
2022.0,Florida,53—Differential geometry,2
2022.0,Florida,57—Manifolds and cell complexes,2
2022.0,Florida,60—Probability theory and stochastic processes,7
2022.0,Florida,62—Statistics,9
2022.0,Florida,65—Numerical analysis,2
2022.0,Florida,68—Computer science,14
2022.0,Florida,74—Mechanics of deformable solids,1
2022.0,Florida,"90—Operations research, mathematical programming",6
2022.0,Florida,"91—Game theory, economics, social and behavioral sciences",1
2022.0,Florida,92—Biology and other natural sciences,6
2022.0,Florida,93—Systems theory; control,3
2022.0,Georgia,05—Combinatorics,2
2022.0,Georgia,11—Number theory,2
2022.0,Georgia,14—Algebraic geometry,1
2022.0,Georgia,17—Nonassociative rings and algebras,2
2022.0,Georgia,42—Fourier analysis,1
2022.0,Georgia,57—Manifolds and cell complexes,1
2022.0,Georgia,62—Statistics,3
2022.0,Georgia,"91—Game theory, economics, social and behavioral sciences",1
2022.0,Georgia,97—Mathematics education,3
2022.0,Hawaii,03—Mathematical logic and foundations,1
2022.0,Hawaii,55—Algebraic topology,1
2022.0,Idaho,11—Number theory,1
2022.0,Idaho,62—Statistics,1
2022.0,Idaho,65—Numerical analysis,1
2022.0,Illinois,03—Mathematical logic and foundations,5
2022.0,Illinois,05—Combinatorics,4
2022.0,Illinois,11—Number theory,3
2022.0,Illinois,12—Field theory and polynomials,1
2022.0,Illinois,13—Commutative rings and algebras,3
2022.0,Illinois,14—Algebraic geometry,3
2022.0,Illinois,17—Nonassociative rings and algebras,1
2022.0,Illinois,"18—Category theory, homological algebra",1
2022.0,Illinois,20—Group theory and generalizations,1
2022.0,Illinois,"22—Topological groups, Lie groups",2
2022.0,Illinois,28—Measure and integration,1
2022.0,Illinois,35—Partial differential equations,6
2022.0,Illinois,37—Dynamical systems and ergodic theory,1
2022.0,Illinois,51—Geometry,1
2022.0,Illinois,53—Differential geometry,2
2022.0,Illinois,55—Algebraic topology,4
2022.0,Illinois,57—Manifolds and cell complexes,1
2022.0,Illinois,"58—Global analysis, analysis on manifolds",2
2022.0,Illinois,60—Probability theory and stochastic processes,3
2022.0,Illinois,62—Statistics,5
2022.0,Illinois,65—Numerical analysis,4
2022.0,Illinois,68—Computer science,16
2022.0,Illinois,74—Mechanics of deformable solids,1
2022.0,Illinois,76—Fluid mechanics,4
2022.0,Illinois,81—Quantum Theory,2
2022.0,Illinois,86—Geophysics,1
2022.0,Illinois,"90—Operations research, mathematical programming",1
2022.0,Illinois,"91—Game theory, economics, social and behavioral sciences",6
2022.0,Illinois,92—Biology and other natural sciences,2
2022.0,Illinois,93—Systems theory; control,1
2022.0,Indiana,03—Mathematical logic and foundations,1
2022.0,Indiana,05—Combinatorics,1
2022.0,Indiana,14—Algebraic geometry,1
2022.0,Indiana,"18—Category theory, homological algebra",1
2022.0,Indiana,35—Partial differential equations,2
2022.0,Indiana,37—Dynamical systems and ergodic theory,1
2022.0,Indiana,53—Differential geometry,2
2022.0,Indiana,55—Algebraic topology,2
2022.0,Indiana,62—Statistics,5
2022.0,Indiana,65—Numerical analysis,3
2022.0,Indiana,68—Computer science,4
2022.0,Indiana,93—Systems theory; control,1
2022.0,Indiana,"94—Information and communication, circuits",2
2022.0,Iowa,03—Mathematical logic and foundations,2
2022.0,Iowa,05—Combinatorics,3
2022.0,Iowa,11—Number theory,1
2022.0,Iowa,16—Associative rings and algebras,3
2022.0,Iowa,"18—Category theory, homological algebra",2
2022.0,Iowa,35—Partial differential equations,1
2022.0,Iowa,46—Functional analysis,1
2022.0,Iowa,53—Differential geometry,1
2022.0,Iowa,57—Manifolds and cell complexes,2
2022.0,Iowa,60—Probability theory and stochastic processes,2
2022.0,Iowa,62—Statistics,14
2022.0,Iowa,65—Numerical analysis,4
2022.0,Iowa,68—Computer science,7
2022.0,Iowa,"90—Operations research, mathematical programming",1
2022.0,Iowa,"91—Game theory, economics, social and behavioral sciences",1
2022.0,Iowa,92—Biology and other natural sciences,1
2022.0,Iowa,97—Mathematics education,2
2022.0,Kansas,05—Combinatorics,1
2022.0,Kansas,11—Number theory,1
2022.0,Kansas,13—Commutative rings and algebras,1
2022.0,Kansas,30—Functions of a complex variable,1
2022.0,Kansas,35—Partial differential equations,1
2022.0,Kansas,62—Statistics,2
2022.0,Kansas,65—Numerical analysis,1
2022.0,Kansas,68—Computer science,2
2022.0,Kansas,"91—Game theory, economics, social and behavioral sciences",1
2022.0,Kentucky,05—Combinatorics,2
2022.0,Kentucky,"06—Order, lattices, ordered algebraic structures",1
2022.0,Kentucky,35—Partial differential equations,1
2022.0,Kentucky,52—Convex and discrete geometry,1
2022.0,Kentucky,55—Algebraic topology,2
2022.0,Kentucky,62—Statistics,3
2022.0,Kentucky,65—Numerical analysis,1
2022.0,Kentucky,68—Computer science,2
2022.0,Kentucky,92—Biology and other natural sciences,1
2022.0,Kentucky,"94—Information and communication, circuits",1
2022.0,Kentucky,97—Mathematics education,1
2022.0,Louisiana,05—Combinatorics,3
2022.0,Louisiana,13—Commutative rings and algebras,1
2022.0,Louisiana,47—Operator theory,1
2022.0,Louisiana,57—Manifolds and cell complexes,3
2022.0,Louisiana,62—Statistics,2
2022.0,Louisiana,68—Computer science,4
2022.0,Louisiana,92—Biology and other natural sciences,1
2022.0,Maryland,14—Algebraic geometry,1
2022.0,Maryland,"18—Category theory, homological algebra",2
2022.0,Maryland,35—Partial differential equations,3
2022.0,Maryland,53—Differential geometry,2
2022.0,Maryland,55—Algebraic topology,1
2022.0,Maryland,57—Manifolds and cell complexes,1
2022.0,Maryland,62—Statistics,2
2022.0,Maryland,65—Numerical analysis,1
2022.0,Maryland,68—Computer science,18
2022.0,Maryland,81—Quantum Theory,2
2022.0,Maryland,"90—Operations research, mathematical programming",1
2022.0,Maryland,92—Biology and other natural sciences,1
2022.0,Maryland,"94—Information and communication, circuits",2
2022.0,Massachusetts,03—Mathematical logic and foundations,3
2022.0,Massachusetts,05—Combinatorics,4
2022.0,Massachusetts,11—Number theory,5
2022.0,Massachusetts,14—Algebraic geometry,6
2022.0,Massachusetts,16—Associative rings and algebras,1
2022.0,Massachusetts,"18—Category theory, homological algebra",1
2022.0,Massachusetts,"22—Topological groups, Lie groups",2
2022.0,Massachusetts,35—Partial differential equations,1
2022.0,Massachusetts,"44—Integral transforms, operational calculus",1
2022.0,Massachusetts,57—Manifolds and cell complexes,1
2022.0,Massachusetts,"58—Global analysis, analysis on manifolds",1
2022.0,Massachusetts,60—Probability theory and stochastic processes,1
2022.0,Massachusetts,62—Statistics,12
2022.0,Massachusetts,65—Numerical analysis,1
2022.0,Massachusetts,68—Computer science,26
2022.0,Massachusetts,74—Mechanics of deformable solids,1
2022.0,Massachusetts,"80—Classical thermodynamics, heat transfer",1
2022.0,Massachusetts,"82—Statistical mechanics, structure of matter",1
2022.0,Massachusetts,"90—Operations research, mathematical programming",15
2022.0,Massachusetts,"91—Game theory, economics, social and behavioral sciences",12
2022.0,Massachusetts,92—Biology and other natural sciences,1
2022.0,Massachusetts,"94—Information and communication, circuits",4
2022.0,Michigan,03—Mathematical logic and foundations,1
2022.0,Michigan,05—Combinatorics,4
2022.0,Michigan,11—Number theory,5
2022.0,Michigan,13—Commutative rings and algebras,1
2022.0,Michigan,14—Algebraic geometry,5
2022.0,Michigan,15—Linear and multilinear algebra; matrix theory,1
2022.0,Michigan,16—Associative rings and algebras,1
2022.0,Michigan,20—Group theory and generalizations,1
2022.0,Michigan,"22—Topological groups, Lie groups",2
2022.0,Michigan,35—Partial differential equations,1
2022.0,Michigan,57—Manifolds and cell complexes,1
2022.0,Michigan,60—Probability theory and stochastic processes,1
2022.0,Michigan,62—Statistics,14
2022.0,Michigan,65—Numerical analysis,4
2022.0,Michigan,68—Computer science,16
2022.0,Michigan,74—Mechanics of deformable solids,2
2022.0,Michigan,76—Fluid mechanics,5
2022.0,Michigan,81—Quantum Theory,2
2022.0,Michigan,"90—Operations research, mathematical programming",1
2022.0,Michigan,92—Biology and other natural sciences,1
2022.0,Michigan,"94—Information and communication, circuits",3
2022.0,Michigan,97—Mathematics education,2
2022.0,Minnesota,00—General,1
2022.0,Minnesota,05—Combinatorics,1
2022.0,Minnesota,35—Partial differential equations,1
2022.0,Minnesota,37—Dynamical systems and ergodic theory,1
2022.0,Minnesota,53—Differential geometry,1
2022.0,Minnesota,57—Manifolds and cell complexes,1
2022.0,Minnesota,62—Statistics,2
2022.0,Minnesota,65—Numerical analysis,1
2022.0,Minnesota,68—Computer science,4
2022.0,Minnesota,76—Fluid mechanics,1
2022.0,Minnesota,"94—Information and communication, circuits",3
2022.0,Mississippi,00—General,3
2022.0,Mississippi,05—Combinatorics,1
2022.0,Mississippi,76—Fluid mechanics,1
2022.0,Missouri,14—Algebraic geometry,4
2022.0,Missouri,32—Several complex variables and analytic spaces,1
2022.0,Missouri,35—Partial differential equations,1
2022.0,Missouri,37—Dynamical systems and ergodic theory,2
2022.0,Missouri,42—Fourier analysis,1
2022.0,Missouri,46—Functional analysis,1
2022.0,Missouri,47—Operator theory,1
2022.0,Missouri,53—Differential geometry,1
2022.0,Missouri,62—Statistics,4
2022.0,Missouri,65—Numerical analysis,2
2022.0,Missouri,68—Computer science,8
2022.0,Missouri,"91—Game theory, economics, social and behavioral sciences",1
2022.0,Missouri,97—Mathematics education,1
2022.0,Montana,00—General,1
2022.0,Montana,05—Combinatorics,1
2022.0,Montana,68—Computer science,1
2022.0,Montana,97—Mathematics education,2
2022.0,Nebraska,13—Commutative rings and algebras,2
2022.0,Nebraska,35—Partial differential equations,1
2022.0,Nebraska,45—Integral equations,1
2022.0,Nebraska,62—Statistics,2
2022.0,Nebraska,68—Computer science,3
2022.0,Nebraska,74—Mechanics of deformable solids,3
2022.0,Nebraska,"94—Information and communication, circuits",1
2022.0,Nevada,35—Partial differential equations,1
2022.0,Nevada,47—Operator theory,1
2022.0,Nevada,62—Statistics,1
2022.0,Nevada,65—Numerical analysis,1
2022.0,Nevada,68—Computer science,1
2022.0,New Hampshire,57—Manifolds and cell complexes,1
2022.0,New Hampshire,62—Statistics,1
2022.0,New Hampshire,68—Computer science,2
2022.0,New Hampshire,"91—Game theory, economics, social and behavioral sciences",1
2022.0,New Jersey,05—Combinatorics,1
2022.0,New Jersey,11—Number theory,10
2022.0,New Jersey,12—Field theory and polynomials,1
2022.0,New Jersey,14—Algebraic geometry,1
2022.0,New Jersey,35—Partial differential equations,1
2022.0,New Jersey,53—Differential geometry,7
2022.0,New Jersey,57—Manifolds and cell complexes,4
2022.0,New Jersey,60—Probability theory and stochastic processes,3
2022.0,New Jersey,62—Statistics,8
2022.0,New Jersey,65—Numerical analysis,1
2022.0,New Jersey,68—Computer science,6
2022.0,New Jersey,76—Fluid mechanics,2
2022.0,New Jersey,85—Astronomy and astrophysics,1
2022.0,New Jersey,"90—Operations research, mathematical programming",2
2022.0,New Jersey,"91—Game theory, economics, social and behavioral sciences",1
2022.0,New Jersey,92—Biology and other natural sciences,5
2022.0,New Jersey,"94—Information and communication, circuits",1
2022.0,New Jersey,97—Mathematics education,1
2022.0,New Mexico,"58—Global analysis, analysis on manifolds",1
2022.0,New Mexico,62—Statistics,1
2022.0,New York,00—General,2
2022.0,New York,03—Mathematical logic and foundations,1
2022.0,New York,05—Combinatorics,4
2022.0,New York,"06—Order, lattices, ordered algebraic structures",1
2022.0,New York,08—General algebraic systems,1
2022.0,New York,11—Number theory,5
2022.0,New York,13—Commutative rings and algebras,1
2022.0,New York,14—Algebraic geometry,7
2022.0,New York,16—Associative rings and algebras,1
2022.0,New York,17—Nonassociative rings and algebras,1
2022.0,New York,"18—Category theory, homological algebra",1
2022.0,New York,20—Group theory and generalizations,1
2022.0,New York,32—Several complex variables and analytic spaces,1
2022.0,New York,35—Partial differential equations,3
2022.0,New York,37—Dynamical systems and ergodic theory,4
2022.0,New York,42—Fourier analysis,1
2022.0,New York,46—Functional analysis,1
2022.0,New York,52—Convex and discrete geometry,1
2022.0,New York,53—Differential geometry,7
2022.0,New York,55—Algebraic topology,1
2022.0,New York,57—Manifolds and cell complexes,2
2022.0,New York,60—Probability theory and stochastic processes,4
2022.0,New York,62—Statistics,13
2022.0,New York,65—Numerical analysis,2
2022.0,New York,68—Computer science,18
2022.0,New York,74—Mechanics of deformable solids,3
2022.0,New York,76—Fluid mechanics,3
2022.0,New York,81—Quantum Theory,1
2022.0,New York,"82—Statistical mechanics, structure of matter",2
2022.0,New York,85—Astronomy and astrophysics,1
2022.0,New York,86—Geophysics,1
2022.0,New York,"90—Operations research, mathematical programming",7
2022.0,New York,"91—Game theory, economics, social and behavioral sciences",4
2022.0,New York,92—Biology and other natural sciences,3
2022.0,New York,"94—Information and communication, circuits",1
2022.0,North Carolina,00—General,1
2022.0,North Carolina,05—Combinatorics,1
2022.0,North Carolina,11—Number theory,3
2022.0,North Carolina,13—Commutative rings and algebras,5
2022.0,North Carolina,14—Algebraic geometry,4
2022.0,North Carolina,20—Group theory and generalizations,1
2022.0,North Carolina,35—Partial differential equations,6
2022.0,North Carolina,37—Dynamical systems and ergodic theory,1
2022.0,North Carolina,42—Fourier analysis,1
2022.0,North Carolina,55—Algebraic topology,1
2022.0,North Carolina,57—Manifolds and cell complexes,2
2022.0,North Carolina,60—Probability theory and stochastic processes,3
2022.0,North Carolina,62—Statistics,10
2022.0,North Carolina,65—Numerical analysis,5
2022.0,North Carolina,68—Computer science,12
2022.0,North Carolina,74—Mechanics of deformable solids,2
2022.0,North Carolina,76—Fluid mechanics,2
2022.0,North Carolina,"82—Statistical mechanics, structure of matter",1
2022.0,North Carolina,92—Biology and other natural sciences,3
2022.0,North Carolina,93—Systems theory; control,1
2022.0,North Carolina,"94—Information and communication, circuits",1
2022.0,North Carolina,97—Mathematics education,1
2022.0,Ohio,00—General,1
2022.0,Ohio,05—Combinatorics,1
2022.0,Ohio,11—Number theory,4
